ts,x,y,z,rx,ry,rz,rw
63755672388118,-0.1436957,0.06212139,0.1233697,-0.003983354,0.02803513,-0.01246925,0.9995213
63755672388132,-0.1447892,0.0624572,0.1181612,-0.002837925,0.02804139,-0.01210982,0.9995294
63755672388147,-0.1459985,0.06285369,0.1125055,-0.001186958,0.02816617,-0.01169218,0.9995342
63755672388159,-0.1467923,0.06309426,0.1088988,-0.0004092988,0.02833969,-0.01139677,0.9995333
63755672388173,-0.1476486,0.06327915,0.1050602,0.0004293897,0.02850998,-0.0113899,0.9995285
63755672388187,-0.1485282,0.06342208,0.1011862,0.00165021,0.02861362,-0.01146931,0.9995234
63755672388201,-0.1502912,0.0635432,0.0934308,0.003888071,0.02874274,-0.01123041,0.9995162
63755672388215,-0.1511601,0.0634737,0.08948685,0.00513021,0.02868984,-0.01094933,0.9995152
63755672388228,-0.1520262,0.06330991,0.08549152,0.006570089,0.02875783,-0.01062058,0.9995084
63755672388243,-0.1535603,0.06294632,0.07816605,0.009454169,0.02876065,-0.009595541,0.9994956
63755672388256,-0.1540296,0.06284797,0.07583159,0.01027455,0.02885789,-0.009312756,0.9994873
63755672388270,-0.1554863,0.06286323,0.06849682,0.01184048,0.02925325,-0.00963224,0.9994555
63755672388284,-0.1561024,0.06294644,0.0654594,0.01191244,0.02951519,-0.01031225,0.9994402
63755672388297,-0.157509,0.06297386,0.05866192,0.01245902,0.03014245,-0.01127275,0.9994044
63755672388311,-0.158388,0.06293046,0.05442964,0.01249824,0.03063533,-0.01173162,0.9993836
63755672388325,-0.1595042,0.06277096,0.04913701,0.01212913,0.03107714,-0.0115821,0.9993763
63755672388339,-0.1604327,0.06248152,0.04453388,0.01204376,0.03142108,-0.01085292,0.9993747
63755672388353,-0.1615387,0.06216598,0.0392742,0.01199166,0.03175791,-0.009874627,0.9993749
63755672388366,-0.1623999,0.0621767,0.03516395,0.01164534,0.03187446,-0.009500451,0.9993789
63755672388380,-0.163559,0.0622313,0.03013107,0.009878435,0.03194267,-0.00892691,0.999401
63755672388394,-0.1646304,0.06225872,0.02535903,0.008177146,0.03185476,-0.008517243,0.9994228
63755672388408,-0.16553,0.06231236,0.02134398,0.007068214,0.03172233,-0.007955973,0.9994401
63755672388422,-0.1664914,0.06230581,0.01735795,0.005643001,0.03167317,-0.007494515,0.9994543
63755672388436,-0.1678733,0.06224716,0.0118784,0.00387238,0.03156791,-0.007609034,0.9994652
63755672388450,-0.1689934,0.06221759,0.007389128,0.003082727,0.03151132,-0.007958453,0.999467
63755672388464,-0.169909,0.06213975,0.003630757,0.002705628,0.03153604,-0.008175373,0.9994655
63755672388477,-0.1706342,0.06204295,0.0004920363,0.002530677,0.03154577,-0.008048004,0.9994667
63755672388491,-0.1719654,0.06178737,-0.005200356,0.002079427,0.03148905,-0.007321444,0.9994751
63755672388505,-0.1729406,0.06154943,-0.00969553,0.001511886,0.03140285,-0.006554075,0.9994842
63755672388519,-0.1740147,0.06121373,-0.0145956,0.0008986602,0.03133396,-0.005945161,0.9994909
63755672388533,-0.1750239,0.06088221,-0.0189774,0.0007559384,0.03122158,-0.006005753,0.9994942
63755672388547,-0.1758161,0.06061375,-0.02238286,0.0007208181,0.03128819,-0.006039194,0.9994919
63755672388561,-0.176617,0.06026554,-0.02585256,0.0006854541,0.03127931,-0.006063799,0.999492
63755672388575,-0.1778895,0.05955946,-0.03169081,0.0008279633,0.03158503,-0.00631175,0.9994808
63755672388589,-0.1786779,0.05915689,-0.03508702,0.0009422457,0.03211894,-0.006478371,0.9994626
63755672388603,-0.1796607,0.05865991,-0.03927132,0.0005615334,0.03251895,-0.006436048,0.9994503
63755672388617,-0.1802562,0.05826604,-0.04198357,0.0001987832,0.0330047,-0.006380646,0.9994348
63755672388631,-0.1811761,0.057706,-0.04612055,-0.0001253189,0.03357543,-0.006213536,0.9994169
63755672388644,-0.182482,0.05676329,-0.05209142,-0.0004573439,0.03469405,-0.006278086,0.9993782
63755672388658,-0.1833163,0.05606663,-0.05608872,-0.0004133706,0.03532533,-0.006448354,0.999355
